shipment_id,time_step,day_of_week,hour_of_day,demand_level,volume,weight,origin,destination,distance,transport_mode,route,delivery_deadline,weather_condition,weather_severity,traffic_congestion,port_status,road_incident,driver_fatigue,port_congestion,transit_time,fuel_price,co2_emissions,fuel_cost,emission_penalty,shipment_urgency,customer_satisfaction
11,99,Friday,3,1.1249246094844971,69.00427860889246,1466.7248576354198,Rotterdam,Berlin,771,rail,Rotterdam-Brussels(rail) -> Brussels-Berlin(air),151.9496558572758,clear,0.0,1.0959800937675857,open,none,0.0,0.0,10.562508153685107,0.2633403922856433,37.361090391815594,203.035442452231,5.604163558772339,0.5617505735712071,0.09692308637650318
12,143,Saturday,23,0.8671935534797738,49.260247039131634,885.8709750508722,Hamburg,Brussels,488,road,Hamburg-Brussels(road),221.44438285785972,fog,0.46182985383964414,1.8910437247977305,open,none,0.15,0.0,25.85620662047397,0.40021860500009804,49.71336468086817,195.30667924004786,9.643290002767612,0.5192593619035671,0.13544788858826257
13,64,Wednesday,16,0.8487026960982815,36.096924283382,795.8455530224778,Barcelona,Milan,1981,sea,Barcelona-Rotterdam(sea) -> Rotterdam-Milan(rail),175.5472211771648,clear,0.0,1.119965318038099,open,none,0.0,0.0072193848566764005,74.48895308650282,0.22757093917999147,17.614095991857024,450.81803051556307,2.6421143987785536,0.46408796470472535,0.15292536525196612
14,26,Tuesday,2,0.9686447534879469,10.0,853.2125458643621,Hamburg,Prague,1554,air,Hamburg-Warsaw(air) -> Warsaw-Berlin(air) -> Berlin-Prague(road),251.81471177997923,clear,0.0,1.3317112978448662,open,none,0.0,0.0,2.59,1.169635942156565,667.1410923500641,1817.614254111302,128.27463292571812,0.273642147033368,0.3393455976919974
15,36,Tuesday,12,1.179835223514844,10.0,807.0344984861713,London,Marseille,2059,air,London-Prague(air) -> Prague-Marseille(air),348.9218662629759,rain,0.3145553497579906,1.379908891187426,open,none,0.0,0.0,3.4316666666666666,1.1963933120313552,842.1852049699527,2463.3738294725604,155.85835348889597,0.27846355622837343,0.07470877152197017
16,62,Wednesday,14,1.0119580268710224,10.0,893.0654935019796,Frankfurt,Rotterdam,1348,air,Frankfurt-Copenhagen(air) -> Copenhagen-Rotterdam(sea),245.14019911934514,clear,0.0,1.1863048069077438,open,none,0.0,0.0,2.2466666666666666,1.1511134386397248,603.7889080528287,1551.700915286349,96.86910507331594,0.6447663348010915,0.38493291200108565
17,79,Thursday,7,0.8081035567845389,49.1717667597049,906.7835497723495,Hamburg,Barcelona,1627,sea,Hamburg-Milan(sea) -> Milan-Barcelona(sea),328.082724303037,clear,0.0,1.9196409857995587,open,none,0.0,0.00983435335194098,105.13236952888809,0.20160602235936328,17.670216830911713,328.0129983786841,2.650532524636757,0.5348621261616049,0.056375413898561676
18,111,Friday,15,1.106372973152122,55.46564286313302,1164.9387399657742,Cologne,Brussels,183,road,Cologne-Brussels(road),260.44693682155196,clear,0.0,1.1707504702733642,open,none,0.15,0.0,4.106407274483824,0.4059574937553501,25.564329122020727,74.29022135722907,4.9240883279546335,0.55092177196408,0.44063405675973083
19,47,Tuesday,23,0.9641893884587733,46.599142488392744,987.2218794400397,Hamburg,Brussels,539,sea,Hamburg-Amsterdam(sea) -> Amsterdam-Brussels(rail),261.96801095001786,rain,0.9583605584993491,1.4071623194957268,open,none,0.0,0.009319828497678548,49.97274049874961,0.22007470999071158,6.146960624389474,118.62026868499353,0.9220440936584211,0.44171998174997024,0.11470556963860125
20,68,Wednesday,20,1.1659694374289526,10.0,1429.5721252965025,Hamburg,Munich,612,air,Hamburg-Munich(air),228.32651638322963,clear,0.0,1.1621366476447348,open,none,0.0,0.0,2.0,1.0737594702746642,433.115014220893,657.1407958080945,83.87979688247978,0.6827891393612839,0.5043951025542383
21,19,Monday,19,0.866925949522447,37.90626528920628,841.542203835593,Berlin,Marseille,2435,rail,Berlin-Valencia(rail) -> Valencia-Marseille(sea),118.61681666375816,rain,0.8031169537376599,2.4493471235259827,open,none,0.0,0.0,134.42598067480608,0.32080185199897576,76.54355987196459,781.152509617506,11.481533980794689,0.7839719722270697,0.0
22,2,Monday,2,0.9970536886803332,52.67898209038484,816.8026521515222,Cologne,Rome,4008,road,Cologne-Madrid(road) -> Madrid-Vienna(air) -> Vienna-Rome(rail),340.150356425561,storm,0.6277484965225053,1.9904249923947073,open,none,0.15,0.0,240.0,0.4980999927928516,394.7452828593761,1996.3847711137491,69.75041127043848,0.386416072624065,0.2765311196790044
23,72,Thursday,0,1.0284621668095333,42.91540450956966,967.2219499418435,Prague,Amsterdam,712,road,Prague-Amsterdam(road),282.18944690752215,clear,0.0,1.4067846872059713,open,none,0.15,0.0,19.197921698070818,0.548554843777166,78.84366933449799,390.5710487693422,14.041979309214387,0.5996842551541297,0.09578367036024527
24,117,Friday,21,1.190144024806889,75.75254812844766,997.0057652840916,Amsterdam,Copenhagen,2998,sea,Amsterdam-Barcelona(sea) -> Barcelona-Copenhagen(sea),425.286007602156,fog,0.5989431465322169,1.6842471589417842,open,none,0.0,0.02579802710738141,240.0,0.1464359619300751,35.31065474524076,439.01501386636517,5.296598211786114,0.43618998732973996,0.2421687332245777
25,8,Monday,8,0.917507893894361,35.824837826671754,794.5129591825679,Rotterdam,London,996,rail,Rotterdam-Frankfurt(rail) -> Frankfurt-London(road),119.82858080344008,clear,0.0,2.2792235653771176,open,none,0.0,0.0,28.376333388945113,0.32270074133713056,29.117785597581875,321.40993837178206,4.3676678396372814,0.7636190319942666,0.05757801044289723
26,75,Thursday,3,1.161099672596648,25.354748192731908,995.8689714687375,Copenhagen,Rotterdam,1279,sea,Copenhagen-London(sea) -> London-Rotterdam(sea),221.82529851504566,clear,0.0,1.0754915271183938,open,none,0.0,0.011749536333858291,46.39052603097276,0.2168062989526805,13.912337589029976,277.29525636047833,2.0868506383544965,0.4052911691415906,0.37237868966200105
27,128,Saturday,8,0.9992080421680454,55.70494009770809,657.7273069836737,Copenhagen,Genoa,1279,sea,Copenhagen-Genoa(sea),359.6359711163002,rain,0.7629480192252632,1.3859707263411363,open,none,0.0,0.011140988019541618,105.33060287851377,0.15709710687950462,9.557423404339927,200.9271996988864,1.433613510650989,0.5639400481394996,0.33034713179638076
28,62,Wednesday,14,1.1920023329558644,10.0,1350.062569805294,London,Frankfurt,943,air,London-Frankfurt(air) -> Frankfurt-Cologne(road) -> Cologne-Frankfurt(road),316.09307209566106,clear,0.0,1.4089708991306718,open,none,0.0,0.0,2.0,1.2714571392118061,654.6330134949246,1198.9840822767333,125.26366734994922,0.37651154650723156,0.20430369653655822
29,71,Wednesday,23,0.9509167339043673,57.64057882779593,729.1920874126724,Marseille,Prague,2123,rail,Marseille-Barcelona(rail) -> Barcelona-Brussels(road) -> Brussels-Prague(rail),389.2462248495197,rain,0.3654756105933663,1.3110385861588076,open,none,0.0,0.0,47.50719934010954,0.3642958234959456,53.750134377845534,773.4000332818924,8.062520156676829,0.2695896252508005,0.2470795312289859
30,87,Thursday,15,0.8555399062737654,53.438048211537556,943.7838658484383,Milan,Vienna,1128,road,Milan-Vienna(road) -> Vienna-Prague(road) -> Prague-Vienna(rail),296.12167480379605,rain,0.00859727634440588,1.0259469934564258,open,none,0.15,0.0,22.37166996158135,0.5108919513830187,117.3479635781643,576.2861211600451,21.560552840629338,0.3014638753270066,0.2642832639774416
31,73,Thursday,1,1.0031557232656454,44.08365103112912,740.922836725929,Brussels,Valencia,2376,road,Brussels-Prague(road) -> Prague-Valencia(road),222.67852658808798,clear,0.0,1.1437939553661187,open,none,0.15,0.0,52.088376727373046,0.5114792070981435,195.1267654342683,1215.2745960651891,30.391834717370955,0.4005357890198534,0.19904482199530663
32,91,Thursday,19,1.17930213465846,47.82678162029544,1399.5263111726392,Munich,Marseille,2311,road,Munich-Copenhagen(road) -> Copenhagen-Marseille(air),371.96599764927873,clear,0.0,1.68881517573729,open,none,0.15,0.0,74.80466086330348,0.4504296335601115,381.3656096018633,1040.9428831574178,58.75943483978453,0.48172333725120214,0.16221871128270957
33,33,Tuesday,9,1.0349122448799442,72.34005914473653,1137.7878432289006,Lyon,Frankfurt,881,rail,Lyon-Munich(rail) -> Munich-Frankfurt(road),211.76797508621488,clear,0.0,2.1686935364661846,open,none,0.0,0.0,23.882737570333855,0.3818272682097508,36.29219393822266,336.3898232927905,5.443829090733399,0.3520533748563085,0.4196272708987449
34,90,Thursday,18,1.1620828151346851,60.78323548856235,1110.1625698483292,Vienna,Cologne,744,road,Vienna-Cologne(road),166.90314339008285,clear,0.0,2.126589619837087,open,none,0.15,0.0,30.32516797887686,0.48404460560063484,100.68568525851897,360.1291865668723,18.715349388702275,0.8218280943498619,0.02811956117134967
35,100,Friday,4,1.0915805734965485,22.34186345309729,1306.456813886294,Madrid,Budapest,1978,rail,Madrid-Budapest(rail),247.40310597667047,clear,0.0,1.439924894092083,open,none,0.0,0.0,35.60214300642676,0.262132841877444,87.98196592289814,518.4987612335842,13.19729488843472,0.5543281567055491,0.37957304660499175
36,45,Tuesday,21,0.9166966928198242,34.110124681953884,777.91175194783,Milan,Madrid,1249,rail,Milan-Genoa(rail) -> Genoa-Madrid(air),159.8999199861919,clear,0.0,1.3444099905050122,open,none,0.0,0.0,20.989600976759505,0.33808053006508665,32.4698476232291,422.26258205129324,4.870477143484365,0.4585001333563469,0.3393943207454872
37,102,Friday,6,1.172911836570487,48.54810132038589,1218.714359436915,Copenhagen,Valencia,2040,sea,Copenhagen-Hamburg(sea) -> Hamburg-Valencia(sea),298.2122935790884,clear,0.0,1.028377064411068,open,none,0.0,0.018327758948951542,71.21129397222325,0.17968006152593782,26.575929082378305,366.5473255129132,3.9863893623567455,0.47297951070151933,0.43266857218322524
38,14,Monday,14,1.1369322239175799,55.66372333098478,1694.7544397029747,Brussels,Copenhagen,766,road,Brussels-Copenhagen(road),111.33187102470859,clear,0.0,1.1485795116055553,open,none,0.15,0.0,16.86306152955556,0.4990571201801146,151.41429392641513,382.2777540579678,26.216929150878922,0.637780214958819,0.29301043432133383
39,99,Friday,3,0.9468884428327721,10.0,1041.6570417862915,Berlin,Lyon,1708,air,Berlin-Brussels(air) -> Brussels-London(road) -> London-Lyon(road),385.9963395300002,clear,0.0,1.1266662271163408,open,none,0.0,0.0,2.8466666666666667,0.8627550292527323,900.4090308473928,1473.5855899636667,157.13110246778035,0.47167276744999964,0.13062855973600387
40,9,Monday,9,0.8889771740007844,44.40423037307445,1064.830448064394,Brussels,London,531,road,Brussels-Amsterdam(road) -> Amsterdam-London(road),116.12641606507073,clear,0.0,2.0391221317248007,open,accident,0.15,0.0,26.979115144317905,0.5791542083842319,67.4035940191902,307.53088465202717,10.889584675212369,0.4714559732248821,0.2997101219702164
41,10,Monday,10,1.0954568402570193,52.324867303967565,1004.6704746968223,Madrid,Marseille,2728,rail,Madrid-Genoa(rail) -> Genoa-Cologne(air) -> Cologne-Marseille(air),214.58501369588876,rain,0.7021287707146313,1.107739264027122,open,none,0.0,0.0,64.2960571267028,0.30457405771256657,89.94333137841966,830.8780294398816,13.491499706762948,0.4590249771735187,0.389802133059594
42,87,Thursday,15,0.9376868950129674,44.524641790271026,1026.498287854385,Rotterdam,Paris,2503,rail,Rotterdam-Paris(rail) -> Paris-Valencia(rail) -> Valencia-Paris(road),196.02790542859685,storm,0.265365637407332,1.4911851406616103,open,none,0.0,0.0,59.03620966652585,0.3060009798622922,89.22672002586134,765.9204525953173,13.3840080038792,0.4682868242856719,0.159087836558796
43,155,Sunday,11,1.0770098614212782,62.00629835192695,1049.8668899841737,Brussels,Frankfurt,1451,rail,Brussels-Milan(rail) -> Milan-Genoa(road) -> Genoa-Frankfurt(air),389.5879497282194,clear,0.0,1.0979565855672553,open,none,0.0,0.0,19.914187570726092,0.26242805642675354,51.62726482303631,380.7831098752194,7.744089723455446,0.40902008378630095,0.3958667600885418
44,107,Friday,11,0.8164985076440616,46.969241022161555,927.7024885278471,Berlin,Rome,1182,road,Berlin-Rome(road),173.03823253857576,clear,0.0,1.1124205746426685,open,none,0.15,0.0,25.201888118529656,0.4521731250256549,128.27221989791832,534.468633780324,19.801108789046367,0.5399362791023737,0.1669901079196523
45,58,Wednesday,10,0.8239416608314603,42.48002927719608,894.7036745747539,Rotterdam,London,415,road,Rotterdam-Amsterdam(road) -> Amsterdam-London(rail),124.4526221480687,clear,0.0,1.439405446276659,open,none,0.15,0.0,11.449270820592258,0.6172075802880923,42.74458850627446,256.1411458195583,6.5453652624406855,0.5392456297532189,0.08639065373869706
46,127,Saturday,7,1.1853111453324519,10.0,1409.6683310754795,Munich,Copenhagen,3468,air,Munich-Valencia(air) -> Valencia-Rotterdam(road) -> Rotterdam-Copenhagen(sea),376.82807302385686,clear,0.0,1.2894713672551719,open,none,0.0,0.0,5.78,0.7768968949544884,2468.84233619859,2694.278431702166,438.7761340025452,0.3836198782935719,0.1691801408146654
47,26,Tuesday,2,1.1687522409157178,42.869670952810615,1522.7316856477444,Frankfurt,Budapest,2775,rail,Frankfurt-Cologne(rail) -> Cologne-Barcelona(road) -> Barcelona-Budapest(air),141.183884427443,clear,0.0,1.3698798119867845,open,none,0.0,0.0,47.51770597829159,0.3335294349784736,146.94592672323355,925.5441820652642,22.041889008485033,0.458026859287595,0.3988341376578949
48,110,Friday,14,1.0157927959976054,44.68446489934339,946.3908223989087,Antwerp,Valencia,1426,sea,Antwerp-Lyon(sea) -> Lyon-Valencia(sea),318.5486623523327,clear,0.0,1.3149739470785855,open,none,0.0,0.01871724198918003,63.67501793889251,0.17098309071107096,15.41282994135454,243.8218873539872,2.3119244912031807,0.45241889607944547,0.23866354029242992
49,73,Thursday,1,0.9319857596167787,53.40524373478692,893.7523120917695,Hamburg,Antwerp,460,sea,Hamburg-Antwerp(sea),256.30460531995266,clear,0.0,1.1767318539430076,open,none,0.0,0.010681048746957385,18.235942291635077,0.22497127360538502,4.673900903835194,103.4867858584771,0.7010851355752791,0.49449232446674557,0.09125802315347345
50,115,Friday,19,0.9597959322913383,50.551530500396815,825.0672207709238,Valencia,Hamburg,1751,sea,Valencia-Hamburg(sea),416.2194181809681,clear,0.0,2.061633323121449,open,none,0.0,0.010110306100079363,121.54724481548878,0.16424364429909796,17.432435242812723,287.59062116772054,2.6148652864219084,0.14796763636505314,0.1296738159317686
51,38,Tuesday,14,1.1599396709764422,62.744800444581365,1334.7393127425437,Lyon,Milan,341,rail,Lyon-Milan(rail),179.10267321182369,clear,0.0,1.0673784107703945,open,none,0.0,0.0,4.549700475908807,0.35495282263985095,14.695581104483347,121.03891252018917,2.204337165672502,0.4148288779802939,0.29805898697732824
52,27,Tuesday,3,0.8194841690819047,31.086215184062258,633.6776631655099,Antwerp,Munich,1291,sea,Antwerp-Genoa(sea) -> Genoa-Munich(rail),81.27021474863415,clear,0.0,1.4549544342689273,open,none,0.0,0.006217243036812451,63.000810310539876,0.244476953157358,9.3433296893416,315.6197465261492,1.40149945340124,0.7095496420856098,0.0071881103719715015
53,8,Monday,8,0.8657923506336829,39.421489020562085,874.3869534095796,Valencia,Warsaw,2169,rail,Valencia-Warsaw(rail),106.96644448881305,clear,0.0,1.7405072270884427,open,none,0.0,0.0,47.189502194435406,0.31699308030076956,66.26436562743434,687.5579911723692,9.939654844115152,0.6350559258519782,0.16680450666503224
54,82,Thursday,10,1.0177354409498973,58.93906864161689,1284.6373789212766,Warsaw,Berlin,518,road,Warsaw-Berlin(road),179.60179929333174,clear,0.0,1.263633053754995,open,none,0.15,0.0,12.545770168697505,0.49944933270052944,75.97968313729436,258.71475433887423,14.165478636507903,0.48733033451111374,0.21592537944641102
55,157,Sunday,13,1.1763679937323173,56.8854891842862,1031.3575181733224,Prague,Antwerp,920,road,Prague-Munich(road) -> Munich-Antwerp(air),227.74194886430988,clear,0.0,1.1481274645958934,open,none,0.15,0.0,20.245314292374253,0.4463930482886105,106.41001842301446,410.68160442552164,17.56899130216788,0.6820967518928169,0.06642103506819284
56,45,Tuesday,21,1.0223716009958195,57.38886654461959,726.4451140536104,Valencia,Budapest,5755,rail,Valencia-Budapest(rail) -> Budapest-Madrid(air) -> Madrid-Budapest(air),359.6241846642521,clear,0.0,1.0048048819635516,open,none,0.0,0.0,72.28315119625299,0.3720177797757047,136.78342314598225,2140.962322609181,20.517513471897338,0.27562635889291315,0.06751121950933481
57,65,Wednesday,17,0.9849786302933101,10.0,761.492114240269,Madrid,Vienna,1816,air,Madrid-Milan(air) -> Milan-Vienna(rail),227.6672626599352,clear,0.0,2.095793842829993,open,none,0.0,0.0,3.026666666666667,1.2289218023331596,680.9627894825874,2231.721993037018,115.64766557130402,0.5288878955667746,0.3692776004157284
58,95,Thursday,23,1.1442724607270482,41.88598632564026,1382.4539040885684,Prague,Antwerp,720,road,Prague-Antwerp(road),306.16125529239935,clear,0.0,1.243644743694728,open,none,0.15,0.0,17.162297462987247,0.4573454050147725,112.87929969738141,329.2886916106362,18.00232012999223,0.5980645745126678,0.027429912357203896
59,161,Sunday,17,1.14657341001664,10.0,1265.3964425586048,Milan,Berlin,842,air,Milan-Berlin(air),284.9716593220411,clear,0.0,1.2617510333235473,open,none,0.0,0.0,2.0,0.9839689127829117,533.8499527279375,828.5018245632116,92.56078143908874,0.5933805677965982,0.11973895644628885
60,35,Tuesday,11,1.1697839408951018,32.37016812504059,891.1791106669572,Prague,Brussels,720,road,Prague-Brussels(road),202.296516686081,clear,0.0,1.286175005635552,open,none,0.15,0.0,17.749215077770618,0.5804226204723782,71.9439364381824,417.90428674011235,11.510891820450766,0.521172472189865,0.24728603669884036
61,76,Thursday,4,0.8730151125822112,10.0,811.0763542551081,Prague,Rotterdam,728,air,Prague-Rotterdam(air),133.5926166511095,clear,0.0,1.1162194766524798,open,none,0.0,0.0,2.0,1.0367315601294522,292.88674435507176,754.7405757742412,46.87582657274222,0.5540123055814842,0.042253650682655214
62,136,Saturday,16,1.0146857568282766,51.54447780336316,898.3375318146657,Paris,Valencia,1065,rail,Paris-Valencia(rail),241.1826031119258,clear,0.0,1.438451947271922,open,none,0.0,0.0,19.149391548057462,0.22855301499537256,33.53880665522485,243.40896097007177,5.030820998283728,0.47469566148012365,0.24200157006038303
63,165,Sunday,21,0.8892798218847802,35.330947632046914,928.3935894676717,Antwerp,Barcelona,2493,sea,Antwerp-Copenhagen(sea) -> Copenhagen-Barcelona(sea),467.1702196847667,rain,0.7783347511330891,1.0681906887402493,open,none,0.0,0.007066189526409383,158.9722578898087,0.20598007511843042,25.24269451470682,513.508327270247,3.786404177206023,0.44638296719205545,0.3530476988835108
64,102,Friday,6,1.0990122129646827,51.17933545421615,1488.985333831147,Madrid,Frankfurt,3082,rail,Madrid-Prague(rail) -> Prague-Copenhagen(road) -> Copenhagen-Frankfurt(air),354.7279446306224,clear,0.0,1.490847785859993,open,none,0.0,0.0,57.434910950256224,0.2820952932488305,157.53103669741276,869.4176937928955,23.629655504611915,0.22878675894896264,0.15834213490815602
65,155,Sunday,11,1.0697469306262826,46.65648877977298,1010.266788238017,Madrid,Genoa,1758,road,Madrid-Paris(road) -> Paris-Genoa(road),423.29149778812524,storm,0.10704874235518336,1.6560105777853098,open,none,0.15,0.0,61.77251878340311,0.41398887874021645,207.16070062662664,727.7924488253005,31.614391438567175,0.5028475036864579,0.4692534795596007
66,167,Sunday,23,0.8019769719614851,10.0,558.1506771727755,Barcelona,Rome,3453,air,Barcelona-Rome(air) -> Rome-Amsterdam(air) -> Amsterdam-Rome(air),299.30817323593965,clear,0.0,1.3420095404646828,open,none,0.0,0.0,5.755,1.0718970877249006,954.8651949147954,3701.260643914082,152.82402535979259,0.7294863779401006,0.017183362018651685
67,129,Saturday,9,1.0022930592084869,53.96957116916406,1154.1394872973633,Madrid,Marseille,817,road,Madrid-Marseille(road),376.35659139162385,clear,0.0,1.0916805767939577,open,none,0.15,0.0,17.09480809877938,0.411327087214046,105.85304661328557,336.0542302538756,17.195826116759434,0.3877390143472936,0.33063015581701144
68,92,Thursday,20,0.8949493887486965,58.902090147053705,894.6879610293496,Barcelona,Antwerp,1106,sea,Barcelona-Antwerp(sea),269.0604111955615,clear,0.0,1.4295593005600928,open,none,0.0,0.019795767293329932,53.746384244314385,0.2019054354612204,11.261470391444707,223.30741162010975,1.689220558716706,0.6548993146740641,0.2504204407036714
69,147,Sunday,3,1.1184255254197544,71.82892214883135,982.4866438013804,Milan,Warsaw,1145,rail,Milan-Warsaw(rail),344.27196013578333,clear,0.0,1.4755390284708008,open,none,0.0,0.0,21.118652344988337,0.24171826068498883,38.226080397382326,276.7674084843122,5.7339120596073485,0.32121339977369445,0.36241854240068583
70,89,Thursday,17,1.114001260191195,10.0,1106.568973495566,Berlin,Lyon,976,air,Berlin-Lyon(air),300.0963163512513,clear,0.0,1.9023386567746312,open,none,0.0,0.0,2.0,0.9923347732784165,558.045245488421,968.5187387197344,90.77714871560336,0.4481728060812478,0.268111394907193
71,93,Thursday,21,0.8942093969648267,10.0,1240.3332010482732,Paris,Milan,3289,air,Paris-Warsaw(air) -> Warsaw-Marseille(rail) -> Marseille-Milan(rail),437.3161613554492,clear,0.0,1.3399327201221531,open,none,0.0,0.0,5.4816666666666665,0.9508285415975585,2169.6967199331784,3127.27507331437,394.4992972877138,0.22613973107425128,0.01996348003074887
72,69,Wednesday,21,0.843537410681914,41.68066795126037,728.7360207260883,Hamburg,Madrid,1847,rail,Hamburg-Amsterdam(rail) -> Amsterdam-Madrid(road),218.65509953745112,clear,0.0,1.45819787672134,open,none,0.0,0.0,33.66614347880393,0.347578760483444,45.62786494543622,641.977970612921,6.8441797418154335,0.4005748341042481,0.20444682157125285
73,18,Monday,18,0.9507382734789427,38.81800703084318,791.6543169254948,Rotterdam,Budapest,1752,sea,Rotterdam-Genoa(sea) -> Genoa-Budapest(road),258.06640960960283,clear,0.0,1.5972648858136171,open,none,0.0,0.007763601406168635,94.00446016166518,0.22619523482158582,15.646786776443417,396.29405140741835,2.3470180164665124,0.24988931731732864,0.12666815526957148
74,33,Tuesday,9,0.9385243295378117,33.98212999440409,847.9111708445142,Prague,Paris,2165,rail,Prague-Paris(rail) -> Paris-Milan(air) -> Milan-Paris(road),157.20298630644604,clear,0.0,2.2816391978146076,open,none,0.0,0.0,61.746860790857816,0.33671403252557885,67.06319974491753,728.9858804178782,10.059479961737628,0.59299502282259,0.35742819710298224
75,2,Monday,2,1.1983378516364862,48.2379958357695,1121.7781864726746,Genoa,Rotterdam,899,sea,Genoa-Rotterdam(sea),254.0613122313742,clear,0.0,1.3100916251282604,open,none,0.0,0.02988870080678421,40.43248190017774,0.21073938134191988,11.670830877322704,189.45470382638598,1.7506246315984055,0.5298978129477097,0.3975758393575178
76,133,Saturday,13,1.0629124187967316,61.963853308153084,1410.933346427174,Antwerp,Warsaw,1770,rail,Antwerp-London(rail) -> London-Warsaw(air),309.52858483894266,clear,0.0,1.2223034701621536,open,none,0.0,0.0,27.043464277337648,0.24754115978186042,82.24542337864598,438.14785281389294,12.336813506796897,0.35578569193509557,0.34068440064813366
77,42,Tuesday,18,1.0402073970806929,10.0,1030.1184104769861,Cologne,Madrid,2456,air,Cologne-Rome(air) -> Rome-Madrid(rail),144.93275887081728,rain,0.6532808031517918,2.3104947746370654,open,none,0.0,0.0,4.093333333333334,1.1599017532838327,1250.8134238411906,2848.718706065093,213.41362778389154,0.47844540188197116,0.11762893520125288
78,92,Thursday,20,1.1410556956596103,10.0,875.5690463073124,Cologne,Budapest,1699,air,Cologne-Lyon(air) -> Lyon-Budapest(road),301.90391036025994,rain,0.49609548469247333,1.233901495869551,open,none,0.0,0.0,2.8316666666666666,1.0466938779648203,767.1332091783536,1778.3328986622296,134.18499059565517,0.6001601493995667,0.2849913554426978
